Date,Symbol,Close,High,Low,Open,Volume
2010-01-07,XPAR:VIA,3.77,3.77,3.33,3.45,203490
2010-01-08,XPAR:VIA,4.1,4.25,3.69,3.69,99578
2010-01-11,XPAR:VIA,4.24,4.38,4.02,4.18,40154
2010-01-12,XPAR:VIA,4.24,4.25,4.07,4.1,11911
2010-01-13,XPAR:VIA,4.22,4.25,4.01,4.08,14284
2010-01-14,XPAR:VIA,4.14,4.22,4.06,4.13,4138
2010-01-15,XPAR:VIA,4.09,4.18,3.8,4.08,24568
2010-01-18,XPAR:VIA,4.04,4.09,3.91,4.08,2451
2010-01-19,XPAR:VIA,3.92,3.92,3.8,3.87,17266
2010-01-20,XPAR:VIA,3.88,3.9,3.8,3.9,7307
2010-01-21,XPAR:VIA,3.88,3.88,3.79,3.8,2116
2010-01-22,XPAR:VIA,3.9,3.9,3.74,3.82,13544
2010-01-25,XPAR:VIA,3.86,3.9,3.74,3.9,8969
2010-01-26,XPAR:VIA,3.8,3.84,3.71,3.84,4950
2010-01-27,XPAR:VIA,3.83,3.84,3.71,3.8,5660
2010-01-28,XPAR:VIA,3.38,3.82,3.34,3.82,82751
2010-01-29,XPAR:VIA,3.17,3.26,3.0,3.14,67607
2010-02-01,XPAR:VIA,3.18,3.18,3.01,3.01,15542
2010-02-02,XPAR:VIA,3.34,3.41,3.15,3.18,26360
2010-02-03,XPAR:VIA,3.3,3.35,3.21,3.34,11430
2010-02-04,XPAR:VIA,3.18,3.29,3.16,3.27,7624
2010-02-05,XPAR:VIA,3.17,3.26,3.06,3.18,10204
2010-02-08,XPAR:VIA,3.22,3.25,3.1,3.1,4274
2010-02-09,XPAR:VIA,3.14,3.15,3.01,3.15,7470
2010-02-10,XPAR:VIA,3.15,3.39,3.14,3.14,6036
2010-02-11,XPAR:VIA,3.21,3.25,3.08,3.18,3081
2010-02-12,XPAR:VIA,3.2,3.22,3.08,3.21,506
2010-02-15,XPAR:VIA,3.29,3.29,3.08,3.08,337
2010-02-16,XPAR:VIA,3.28,3.28,3.1,3.27,1622
2010-02-17,XPAR:VIA,3.3,3.35,3.17,3.28,10122
2010-02-18,XPAR:VIA,3.3,3.35,3.2,3.26,6145
2010-02-19,XPAR:VIA,3.3,3.3,3.3,3.3,301
2010-02-22,XPAR:VIA,3.2,3.22,3.2,3.22,2250
2010-02-23,XPAR:VIA,3.2,3.2,3.05,3.19,6429
2010-02-24,XPAR:VIA,3.2,3.2,3.2,3.2,1
2010-02-25,XPAR:VIA,3.17,3.19,3.14,3.19,1102
2010-02-26,XPAR:VIA,3.1,3.19,3.1,3.1,818
2010-03-01,XPAR:VIA,3.09,3.12,3.05,3.12,6589
2010-03-02,XPAR:VIA,3.09,3.09,3.04,3.08,7143
2010-03-03,XPAR:VIA,3.05,3.1,3.05,3.1,1005
2010-03-04,XPAR:VIA,3.06,3.06,3.05,3.05,2554
2010-03-05,XPAR:VIA,3.35,3.35,3.11,3.11,25814
2010-03-08,XPAR:VIA,3.66,3.8,3.31,3.31,57975
2010-03-09,XPAR:VIA,3.53,3.55,3.41,3.51,7962
2010-03-10,XPAR:VIA,3.5,3.6,3.41,3.53,5361
2010-03-11,XPAR:VIA,3.39,3.52,3.37,3.5,1121
2010-03-12,XPAR:VIA,3.31,3.4,3.31,3.39,8385
2010-03-15,XPAR:VIA,3.39,3.42,3.15,3.3,7189
2010-03-16,XPAR:VIA,3.39,3.39,3.24,3.39,851
2010-03-17,XPAR:VIA,3.37,3.37,3.24,3.24,5476
2010-03-18,XPAR:VIA,3.36,3.37,3.26,3.32,4551
2010-03-19,XPAR:VIA,3.36,3.36,3.35,3.36,701
2010-03-22,XPAR:VIA,3.34,3.37,3.28,3.28,3801
2010-03-23,XPAR:VIA,3.3,3.37,3.3,3.34,3506
2010-03-24,XPAR:VIA,3.3,3.37,3.25,3.3,4000
2010-03-25,XPAR:VIA,3.27,3.3,3.25,3.3,1475
2010-03-26,XPAR:VIA,3.3,3.3,3.25,3.3,1790
2010-03-29,XPAR:VIA,3.28,3.28,3.24,3.25,2634
2010-03-30,XPAR:VIA,3.15,3.28,3.13,3.28,10933
2010-03-31,XPAR:VIA,3.24,3.24,3.23,3.23,4583
2010-04-01,XPAR:VIA,3.33,3.33,3.24,3.24,3772
2010-04-02,XPAR:VIA,3.33,3.33,3.24,3.24,0
2010-04-05,XPAR:VIA,3.33,3.33,3.24,3.24,0
2010-04-06,XPAR:VIA,3.3,3.33,3.3,3.33,2680
2010-04-07,XPAR:VIA,3.22,3.33,3.22,3.3,5244
2010-04-08,XPAR:VIA,3.29,3.29,3.22,3.29,5678
2010-04-09,XPAR:VIA,3.49,3.59,3.29,3.3,29729
2010-04-12,XPAR:VIA,3.55,3.55,3.46,3.48,13875
2010-04-13,XPAR:VIA,3.67,3.76,3.54,3.54,27859
2010-04-14,XPAR:VIA,3.65,3.76,3.6,3.67,8235
2010-04-15,XPAR:VIA,3.6,3.7,3.48,3.65,13985
2010-04-16,XPAR:VIA,3.59,3.66,3.44,3.6,8662
2010-04-19,XPAR:VIA,3.65,3.65,3.51,3.59,1659
2010-04-20,XPAR:VIA,3.57,3.6,3.34,3.6,17648
2010-04-21,XPAR:VIA,3.64,3.72,3.45,3.57,4382
2010-04-22,XPAR:VIA,3.55,3.59,3.46,3.59,2791
2010-04-23,XPAR:VIA,3.56,3.6,3.5,3.55,3285
2010-04-26,XPAR:VIA,3.49,3.57,3.49,3.57,2169
2010-04-27,XPAR:VIA,3.54,3.57,3.35,3.48,5711
2010-04-28,XPAR:VIA,3.42,3.48,3.34,3.4,13403
2010-04-29,XPAR:VIA,3.31,3.4,3.31,3.34,5960
2010-04-30,XPAR:VIA,3.25,3.47,3.25,3.31,11558
2010-05-03,XPAR:VIA,3.41,3.44,3.26,3.26,3899
2010-05-04,XPAR:VIA,3.13,3.37,3.13,3.28,9986
2010-05-05,XPAR:VIA,3.2,3.2,2.73,3.17,29474
2010-05-06,XPAR:VIA,3.08,3.14,2.9,3.14,2533
2010-05-07,XPAR:VIA,3.03,3.08,2.82,2.89,21267
2010-05-10,XPAR:VIA,3.01,3.19,2.92,2.92,21451
2010-05-11,XPAR:VIA,3.07,3.07,2.93,3.01,4040
2010-05-12,XPAR:VIA,3.08,3.08,3.07,3.07,862
2010-05-13,XPAR:VIA,2.97,3.14,2.94,3.08,3586
2010-05-14,XPAR:VIA,2.86,3.05,2.85,2.97,6477
2010-05-17,XPAR:VIA,2.97,2.97,2.82,2.85,3601
2010-05-18,XPAR:VIA,2.9,3.0,2.86,3.0,9360
2010-05-19,XPAR:VIA,2.8,2.9,2.8,2.9,6827
2010-05-20,XPAR:VIA,2.46,2.8,2.37,2.8,25235
2010-05-21,XPAR:VIA,2.57,2.67,2.47,2.52,5840
2010-05-24,XPAR:VIA,2.59,2.7,2.57,2.57,4540
2010-05-25,XPAR:VIA,2.52,2.65,2.52,2.57,5400
2010-05-26,XPAR:VIA,2.63,2.74,2.62,2.74,2698
2010-05-27,XPAR:VIA,2.54,2.7,2.41,2.63,35629
2010-05-28,XPAR:VIA,2.6,2.6,2.51,2.54,3939
2010-05-31,XPAR:VIA,2.54,2.66,2.54,2.65,1800
2010-06-01,XPAR:VIA,2.51,2.61,2.5,2.61,8677
2010-06-02,XPAR:VIA,2.5,2.55,2.5,2.54,3499
2010-06-03,XPAR:VIA,2.5,2.6,2.5,2.5,2104
2010-06-04,XPAR:VIA,2.51,2.53,2.43,2.5,3788
2010-06-07,XPAR:VIA,2.32,2.35,2.03,2.31,26190
2010-06-08,XPAR:VIA,2.16,2.32,2.05,2.32,18306
2010-06-09,XPAR:VIA,2.01,2.09,1.98,2.07,23671
2010-06-10,XPAR:VIA,2.01,2.08,1.98,2.08,5837
2010-06-11,XPAR:VIA,2.0,2.1,2.0,2.01,2375
2010-06-14,XPAR:VIA,2.26,2.26,2.01,2.01,5957
2010-06-15,XPAR:VIA,2.2,2.35,2.11,2.3,8760
2010-06-16,XPAR:VIA,2.21,2.3,2.16,2.22,5737
2010-06-17,XPAR:VIA,2.3,2.3,2.2,2.21,2342
2010-06-18,XPAR:VIA,2.19,2.29,2.16,2.29,2051
2010-06-21,XPAR:VIA,2.27,2.27,2.24,2.24,3880
2010-06-22,XPAR:VIA,2.2,2.21,2.2,2.21,1157
2010-06-23,XPAR:VIA,2.19,2.2,2.19,2.19,3695
2010-06-24,XPAR:VIA,2.19,2.2,2.19,2.19,1569
2010-06-25,XPAR:VIA,2.2,2.2,2.19,2.19,500
2010-06-28,XPAR:VIA,2.22,2.22,2.1,2.2,6091
2010-06-29,XPAR:VIA,2.19,2.2,2.15,2.16,8579
2010-06-30,XPAR:VIA,2.22,2.22,2.14,2.19,3814
2010-07-01,XPAR:VIA,2.16,2.3,2.16,2.3,2946
2010-07-02,XPAR:VIA,2.2,2.2,2.15,2.16,2006
2010-07-05,XPAR:VIA,2.2,2.26,2.2,2.25,2606
2010-07-06,XPAR:VIA,2.3,2.3,2.2,2.2,2896
2010-07-07,XPAR:VIA,2.29,2.29,2.29,2.29,151
2010-07-08,XPAR:VIA,2.3,2.3,2.21,2.22,9524
2010-07-09,XPAR:VIA,2.31,2.32,2.28,2.3,6348
2010-07-12,XPAR:VIA,2.34,2.35,2.31,2.31,3628
2010-07-13,XPAR:VIA,2.38,2.38,2.32,2.32,1100
2010-07-14,XPAR:VIA,2.4,2.4,2.31,2.39,4600
2010-07-15,XPAR:VIA,2.34,2.35,2.3,2.33,1390
2010-07-16,XPAR:VIA,2.3,2.35,2.3,2.35,2500
2010-07-19,XPAR:VIA,2.3,2.47,2.3,2.47,650
2010-07-20,XPAR:VIA,2.33,2.33,2.3,2.33,1354
2010-07-21,XPAR:VIA,2.47,2.47,2.33,2.33,269
2010-07-22,XPAR:VIA,2.49,2.49,2.38,2.48,2579
2010-07-23,XPAR:VIA,2.56,2.56,2.46,2.49,5289
2010-07-26,XPAR:VIA,2.57,2.58,2.56,2.58,1881
2010-07-27,XPAR:VIA,2.5,2.6,2.5,2.5,2496
2010-07-28,XPAR:VIA,2.6,2.75,2.48,2.48,3949
2010-07-29,XPAR:VIA,2.55,2.66,2.55,2.6,2933
2010-07-30,XPAR:VIA,2.6,2.87,2.53,2.53,3679
2010-08-02,XPAR:VIA,2.62,2.62,2.54,2.6,2356
2010-08-03,XPAR:VIA,2.64,2.66,2.6,2.66,612
2010-08-04,XPAR:VIA,2.6,2.64,2.57,2.64,562
2010-08-05,XPAR:VIA,2.68,2.68,2.56,2.6,3326
2010-08-06,XPAR:VIA,2.75,2.75,2.57,2.68,2451
2010-08-09,XPAR:VIA,2.69,2.75,2.58,2.75,1101
2010-08-10,XPAR:VIA,2.77,2.77,2.64,2.71,6346
2010-08-11,XPAR:VIA,2.72,2.77,2.7,2.77,2200
2010-08-12,XPAR:VIA,2.7,2.72,2.7,2.72,3891
2010-08-13,XPAR:VIA,2.7,2.7,2.7,2.7,501
2010-08-16,XPAR:VIA,2.58,2.7,2.58,2.7,1859
2010-08-17,XPAR:VIA,2.61,2.7,2.56,2.59,4846
2010-08-18,XPAR:VIA,2.56,2.7,2.48,2.55,6340
2010-08-19,XPAR:VIA,2.57,2.6,2.57,2.57,980
2010-08-20,XPAR:VIA,2.6,2.6,2.57,2.57,612
2010-08-23,XPAR:VIA,2.57,2.6,2.57,2.6,640
2010-08-24,XPAR:VIA,2.6,2.6,2.52,2.55,1521
2010-08-25,XPAR:VIA,2.52,2.65,2.52,2.65,416
2010-08-26,XPAR:VIA,2.6,2.6,2.51,2.52,1660
2010-08-27,XPAR:VIA,2.58,2.59,2.58,2.59,41
2010-08-30,XPAR:VIA,2.51,2.58,2.51,2.58,42
2010-08-31,XPAR:VIA,2.61,2.61,2.51,2.51,2855
2010-09-01,XPAR:VIA,2.67,2.67,2.56,2.61,2448
2010-09-02,XPAR:VIA,2.59,2.69,2.55,2.55,3529
2010-09-03,XPAR:VIA,2.68,2.68,2.56,2.59,3146
2010-09-06,XPAR:VIA,2.68,2.68,2.6,2.68,18139
2010-09-07,XPAR:VIA,2.72,2.72,2.7,2.71,235
2010-09-08,XPAR:VIA,2.72,2.72,2.6,2.71,3126
2010-09-09,XPAR:VIA,2.63,2.71,2.6,2.6,4715
2010-09-10,XPAR:VIA,2.63,2.69,2.63,2.69,1097
2010-09-13,XPAR:VIA,2.95,2.95,2.64,2.64,24050
2010-09-14,XPAR:VIA,2.89,2.91,2.66,2.91,8658
2010-09-15,XPAR:VIA,2.8,2.89,2.73,2.85,2489
2010-09-16,XPAR:VIA,2.75,2.86,2.75,2.8,4662
2010-09-17,XPAR:VIA,2.75,2.75,2.75,2.75,1501
2010-09-20,XPAR:VIA,2.75,2.86,2.75,2.86,1219
2010-09-21,XPAR:VIA,2.83,2.87,2.76,2.76,4385
2010-09-22,XPAR:VIA,2.85,2.89,2.81,2.83,10499
2010-09-23,XPAR:VIA,2.85,2.89,2.85,2.85,5322
2010-09-24,XPAR:VIA,3.02,3.14,2.81,2.86,28703
2010-09-27,XPAR:VIA,3.0,3.06,3.0,3.02,9552
2010-09-28,XPAR:VIA,3.03,3.07,3.03,3.07,5882
2010-09-29,XPAR:VIA,3.07,3.07,3.06,3.06,1700
2010-09-30,XPAR:VIA,3.03,3.07,3.03,3.07,1923
2010-10-01,XPAR:VIA,3.1,3.1,3.03,3.03,7821
2010-10-04,XPAR:VIA,3.12,3.12,3.06,3.12,4140
2010-10-05,XPAR:VIA,3.07,3.12,3.05,3.12,2651
2010-10-06,XPAR:VIA,3.14,3.15,3.07,3.07,7543
2010-10-07,XPAR:VIA,3.1,3.14,3.1,3.14,6174
2010-10-08,XPAR:VIA,3.14,3.15,3.07,3.14,12407
2010-10-11,XPAR:VIA,3.14,3.16,3.14,3.14,2601
2010-10-12,XPAR:VIA,3.13,3.18,3.13,3.18,4071
2010-10-13,XPAR:VIA,3.14,3.18,3.13,3.14,6216
2010-10-14,XPAR:VIA,3.19,3.19,3.15,3.18,3900
2010-10-15,XPAR:VIA,3.36,3.36,3.18,3.19,5451
2010-10-18,XPAR:VIA,3.3,3.39,3.22,3.39,4537
2010-10-19,XPAR:VIA,3.3,3.36,3.26,3.26,2717
2010-10-20,XPAR:VIA,3.24,3.24,3.24,3.24,370
2010-10-21,XPAR:VIA,3.24,3.24,3.23,3.24,2581
2010-10-22,XPAR:VIA,3.2,3.29,3.2,3.2,5820
2010-10-25,XPAR:VIA,3.3,3.3,3.21,3.22,6695
2010-10-26,XPAR:VIA,3.34,3.37,3.31,3.36,5100
2010-10-27,XPAR:VIA,3.25,3.33,3.25,3.32,2801
2010-10-28,XPAR:VIA,3.3,3.35,3.26,3.26,3874
2010-10-29,XPAR:VIA,3.35,3.35,3.3,3.3,1002
2010-11-01,XPAR:VIA,3.32,3.32,3.32,3.32,721
2010-11-02,XPAR:VIA,3.31,3.32,3.28,3.32,3600
2010-11-03,XPAR:VIA,3.59,3.6,3.3,3.31,21147
2010-11-04,XPAR:VIA,3.55,3.58,3.5,3.58,5165
2010-11-05,XPAR:VIA,3.45,3.52,3.3,3.5,28256
2010-11-08,XPAR:VIA,3.3,3.45,3.29,3.45,12571
2010-11-09,XPAR:VIA,3.3,3.31,3.29,3.29,4719
2010-11-10,XPAR:VIA,3.25,3.28,3.25,3.28,1661
2010-11-11,XPAR:VIA,3.2,3.25,3.17,3.25,1403
2010-11-12,XPAR:VIA,3.1,3.21,3.1,3.21,4018
2010-11-15,XPAR:VIA,3.05,3.22,3.03,3.03,6118
2010-11-16,XPAR:VIA,3.07,3.08,3.05,3.06,5584
2010-11-17,XPAR:VIA,3.15,3.15,3.07,3.07,1761
2010-11-18,XPAR:VIA,3.3,3.3,3.2,3.24,2037
2010-11-19,XPAR:VIA,3.25,3.3,3.2,3.3,1501
2010-11-22,XPAR:VIA,3.2,3.4,3.2,3.25,6839
2010-11-23,XPAR:VIA,3.28,3.28,3.18,3.2,2519
2010-11-24,XPAR:VIA,3.27,3.28,3.08,3.21,6392
2010-11-25,XPAR:VIA,3.26,3.27,3.13,3.27,868
2010-11-26,XPAR:VIA,3.3,3.3,3.14,3.26,10571
2010-11-29,XPAR:VIA,3.21,3.45,3.2,3.45,4467
2010-11-30,XPAR:VIA,3.19,3.34,3.19,3.21,3504
2010-12-01,XPAR:VIA,3.2,3.36,3.19,3.19,2047
2010-12-02,XPAR:VIA,3.3,3.3,3.2,3.2,421
2010-12-03,XPAR:VIA,3.11,3.2,3.04,3.04,11466
2010-12-06,XPAR:VIA,3.26,3.26,3.11,3.11,4959
2010-12-07,XPAR:VIA,3.26,3.26,3.26,3.26,855
2010-12-08,XPAR:VIA,3.28,3.28,3.17,3.17,1887
2010-12-09,XPAR:VIA,3.28,3.28,3.22,3.22,2998
2010-12-10,XPAR:VIA,3.21,3.27,3.18,3.27,7614
2010-12-13,XPAR:VIA,3.2,3.27,3.2,3.27,1907
2010-12-14,XPAR:VIA,3.18,3.38,3.18,3.2,15696
2010-12-15,XPAR:VIA,3.19,3.23,3.17,3.18,4002
2010-12-16,XPAR:VIA,3.24,3.24,3.15,3.19,7363
2010-12-17,XPAR:VIA,3.21,3.21,3.15,3.16,7264
2010-12-20,XPAR:VIA,3.17,3.21,3.17,3.21,9136
2010-12-21,XPAR:VIA,3.17,3.31,3.17,3.22,6750
2010-12-22,XPAR:VIA,3.18,3.24,3.18,3.2,545
2010-12-23,XPAR:VIA,3.18,3.24,3.18,3.2,0
2010-12-24,XPAR:VIA,3.18,3.24,3.18,3.2,0
2010-12-27,XPAR:VIA,3.18,3.24,3.18,3.2,0
2010-12-28,XPAR:VIA,3.18,3.24,3.18,3.2,0
2010-12-29,XPAR:VIA,3.18,3.24,3.18,3.2,0
2010-12-30,XPAR:VIA,3.18,3.24,3.18,3.2,0
2010-12-31,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-03,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-04,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-05,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-06,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-07,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-10,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-11,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-12,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-13,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-14,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-17,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-18,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-19,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-20,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-21,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-24,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-25,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-26,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-27,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-28,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-01-31,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-01,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-02,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-03,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-04,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-07,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-08,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-09,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-10,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-11,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-14,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-15,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-16,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-17,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-18,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-21,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-22,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-23,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-24,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-25,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-02-28,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-01,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-02,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-03,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-04,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-07,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-08,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-09,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-10,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-11,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-14,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-15,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-16,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-17,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-18,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-21,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-22,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-23,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-24,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-25,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-28,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-29,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-30,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-03-31,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-01,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-04,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-05,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-06,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-07,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-08,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-11,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-12,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-13,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-14,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-15,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-18,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-19,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-20,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-21,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-22,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-25,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-26,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-27,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-28,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-04-29,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-02,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-03,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-04,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-05,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-06,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-09,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-10,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-11,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-12,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-13,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-16,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-17,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-18,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-19,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-20,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-23,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-24,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-25,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-26,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-27,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-30,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-05-31,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-01,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-02,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-03,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-06,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-07,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-08,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-09,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-10,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-13,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-14,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-15,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-16,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-17,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-20,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-21,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-22,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-23,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-24,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-27,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-28,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-29,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-06-30,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-07-01,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-07-04,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-07-05,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-07-06,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-07-07,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-07-08,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-07-11,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-07-12,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-07-13,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-07-14,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-07-15,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-07-18,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-07-19,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-07-20,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-07-21,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-07-22,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-07-25,XPAR:VIA,3.18,3.24,3.18,3.2,0
2011-07-26,XPAR:VIA,3.18,3.24,3.18,3.2,0
